"Hugo_Symbol"	"mut_count"	"missense_mut_count"
"9758"	"SARDH"	2	2
"9759"	"SARM1"	5	0
"9760"	"SARNP"	1	0
"9761"	"SARS"	2	2
"9762"	"SARS2"	2	2
"9763"	"SART3"	2	2
"9764"	"SASH1"	1	1
"9765"	"SASS6"	2	2
"9766"	"SAT1"	2	2
"9767"	"SAT2"	1	1
"9768"	"SATB1"	2	2
"9769"	"SATB2"	2	2
"9770"	"SATL1"	2	2
"9771"	"SBDS"	1	0
"9772"	"SBF1"	3	2
"9773"	"SBF2"	5	4
"9774"	"SBNO1"	3	2
"9775"	"SBSN"	1	1
"9776"	"SC4MOL"	1	1
"9777"	"SCAI"	2	2
"9778"	"SCAMP2"	1	1
"9779"	"SCAMP3"	2	2
"9780"	"SCAND3"	1	1
"9781"	"SCAP"	3	3
"9782"	"SCAPER"	4	4
"9783"	"SCARA3"	2	2
"9784"	"SCARB1"	2	2
"9785"	"SCARB2"	1	1
"9786"	"SCARF1"	1	1
"9787"	"SCARNA12"	1	0
"9788"	"SCARNA2"	1	0
"9789"	"SCARNA6"	1	0
"9790"	"SCARNA9"	1	0
"9791"	"SCCPDH"	2	2
"9792"	"SCD"	1	1
"9793"	"SCD5"	1	1
"9794"	"SCEL"	1	1
"9795"	"SCFD1"	4	4
"9796"	"SCFD2"	3	3
"9797"	"SCG3"	2	2
"9798"	"SCG5"	1	1
"9799"	"SCGB1C1"	2	2
"9800"	"SCGN"	1	1
"9801"	"SCHIP1"	1	0
"9802"	"SCIN"	2	1
"9803"	"SCLT1"	3	3
"9804"	"SCML1"	2	1
"9805"	"SCML4"	1	1
"9806"	"SCN10A"	7	7
"9807"	"SCN11A"	7	7
"9808"	"SCN1A"	7	6
"9809"	"SCN2A"	8	7
"9810"	"SCN3A"	6	5
"9811"	"SCN3B"	1	1
"9812"	"SCN4A"	3	3
"9813"	"SCN4B"	3	0
"9814"	"SCN5A"	5	5
"9815"	"SCN7A"	8	8
"9816"	"SCN8A"	7	7
"9817"	"SCN9A"	3	2
"9818"	"SCNM1"	1	1
"9819"	"SCNN1B"	1	1
"9820"	"SCNN1D"	2	2
"9821"	"SCO2"	1	1
"9822"	"SCOC"	1	1
"9823"	"SCPEP1"	2	1
"9824"	"SCRIB"	1	1
"9825"	"SCUBE1"	3	3
"9826"	"SCUBE2"	1	1
"9827"	"SCYL1"	1	0
"9828"	"SCYL2"	3	2
"9829"	"SCYL3"	3	2
"9830"	"SDAD1"	1	1
"9831"	"SDC4"	1	1
"9832"	"SDCBP2"	1	1
"9833"	"SDCCAG1"	2	2
"9834"	"SDCCAG3"	1	1
"9835"	"SDCCAG8"	5	4
"9836"	"SDF4"	1	0
"9837"	"SDHA"	1	1
"9838"	"SDHB"	1	1
"9839"	"SDK1"	8	7
"9840"	"SDK2"	5	4
"9841"	"SDR16C5"	2	1
"9842"	"SDR16C6"	1	1
"9843"	"SDR39U1"	2	1
"9844"	"SDR9C7"	1	1
"9845"	"SEC1"	1	0
"9846"	"SEC13"	2	1
"9847"	"SEC14L1"	1	1
"9848"	"SEC14L4"	1	1
"9849"	"SEC14L5"	2	1
"9850"	"SEC16A"	1	1
"9851"	"SEC16B"	3	3
"9852"	"SEC22A"	1	1
"9853"	"SEC23A"	2	2
"9854"	"SEC23B"	1	1
"9855"	"SEC24A"	1	0
"9856"	"SEC24B"	4	3
"9857"	"SEC24C"	4	3
"9858"	"SEC24D"	3	3
"9859"	"SEC31A"	5	4
"9860"	"SEC31B"	6	6
"9861"	"SEC61A1"	2	2
"9862"	"SEC61A2"	1	0
"9863"	"SEC62"	1	1
"9864"	"SEC63"	1	1
"9865"	"SECTM1"	1	0
"9866"	"SEH1L"	1	1
"9867"	"SEL1L2"	1	1
"9868"	"SEL1L3"	3	3
"9869"	"SELE"	1	1
"9870"	"SELL"	4	3
"9871"	"SELP"	5	5
"9872"	"SELPLG"	1	1
"9873"	"SELT"	1	1
"9874"	"SEMA3A"	2	2
"9875"	"SEMA3B"	1	0
"9876"	"SEMA3C"	2	1
"9877"	"SEMA3D"	2	0
"9878"	"SEMA3E"	1	1
"9879"	"SEMA3F"	1	0
"9880"	"SEMA4A"	2	1
"9881"	"SEMA4B"	1	1
"9882"	"SEMA4D"	1	0
"9883"	"SEMA4F"	5	4
"9884"	"SEMA4G"	3	3
"9885"	"SEMA5A"	8	6
"9886"	"SEMA5B"	3	3
"9887"	"SEMA6A"	1	0
"9888"	"SEMA6C"	1	1
"9889"	"SEMA6D"	2	1
"9890"	"SEMA7A"	1	0
"9891"	"SEMG1"	3	2
"9892"	"SEMG2"	2	2
"9893"	"SENP1"	1	0
"9894"	"SENP5"	1	1
"9895"	"SENP6"	1	1
"9896"	"SENP7"	2	2
"9897"	"SEPHS1"	1	1
"9898"	"SEPHS2"	1	1
"9899"	"SEPSECS"	2	2
"9900"	"SERF2"	1	1
"9901"	"SERINC1"	2	1
"9902"	"SERINC2"	1	1
"9903"	"SERINC5"	1	1
"9904"	"SERPINA1"	4	1
"9905"	"SERPINA10"	1	1
"9906"	"SERPINA11"	2	0
"9907"	"SERPINA12"	1	1
"9908"	"SERPINA4"	3	2
"9909"	"SERPINA5"	3	3
"9910"	"SERPINA6"	1	0
"9911"	"SERPINA7"	1	0
"9912"	"SERPINB1"	1	1
"9913"	"SERPINB12"	2	2
"9914"	"SERPINB3"	2	2
"9915"	"SERPINB7"	1	1
"9916"	"SERPINB8"	1	1
"9917"	"SERPINC1"	3	2
"9918"	"SERPIND1"	1	1
"9919"	"SERPINE1"	2	1
"9920"	"SERPINE3"	2	2
"9921"	"SERPINF1"	1	1
"9922"	"SERPINI1"	1	1
"9923"	"SERPINI2"	1	1
"9924"	"SERTAD2"	1	1
"9925"	"SERTAD3"	3	3
"9926"	"SESN2"	2	1
"9927"	"SESTD1"	2	2
"9928"	"SET"	1	0
"9929"	"SETBP1"	3	3
"9930"	"SETD1B"	1	0
"9931"	"SETD2"	5	3
"9932"	"SETD3"	1	1
"9933"	"SETD5"	2	2
"9934"	"SETD7"	1	1
"9935"	"SETD8"	1	1
"9936"	"SETDB1"	7	7
"9937"	"SETMAR"	2	2
"9938"	"SETX"	8	6
"9939"	"SEZ6"	1	1
"9940"	"SEZ6L"	2	1
"9941"	"SEZ6L2"	4	3
"9942"	"SF1"	2	2
"9943"	"SF3B1"	9	8
"9944"	"SF3B2"	2	1
"9945"	"SF3B3"	1	1
"9946"	"SF3B4"	2	2
"9947"	"SF4"	5	3
"9948"	"SFI1"	2	0
"9949"	"SFMBT1"	3	2
"9950"	"SFMBT2"	2	2
"9951"	"SFPQ"	2	1
"9952"	"SFRP1"	3	2
"9953"	"SFRP4"	1	1
"9954"	"SFRS11"	2	2
"9955"	"SFRS12IP1"	1	1
"9956"	"SFRS14"	1	1
"9957"	"SFRS15"	2	1
"9958"	"SFRS16"	4	4
"9959"	"SFRS17A"	6	6
"9960"	"SFRS18"	1	1
"9961"	"SFRS2"	1	1
"9962"	"SFRS2IP"	2	2
"9963"	"SFRS4"	2	2
"9964"	"SFRS5"	1	1
"9965"	"SFRS9"	1	1
"9966"	"SFTA3"	1	1
"9967"	"SFTPB"	1	1
"9968"	"SFTPC"	1	0
"9969"	"SFTPD"	2	2
"9970"	"SFXN2"	1	1
"9971"	"SFXN5"	2	1
"9972"	"SGCA"	2	1
"9973"	"SGCB"	1	1
"9974"	"SGCD"	2	2
"9975"	"SGCE"	1	1
"9976"	"SGCG"	1	1
"9977"	"SGCZ"	1	0
"9978"	"SGEF"	2	2
"9979"	"SGIP1"	1	1
"9980"	"SGK1"	3	2
"9981"	"SGK196"	1	1
"9982"	"SGK2"	2	2
"9983"	"SGK223"	2	2
"9984"	"SGK269"	2	2
"9985"	"SGMS1"	1	1
"9986"	"SGOL1"	2	2
"9987"	"SGOL2"	1	1
"9988"	"SGPL1"	1	0
"9989"	"SGPP1"	1	1
"9990"	"SGPP2"	1	1
"9991"	"SGSH"	1	1
"9992"	"SGSM1"	5	4
"9993"	"SGSM2"	2	2
"9994"	"SGSM3"	1	1
"9995"	"SH2B1"	3	3
"9996"	"SH2B2"	1	1
"9997"	"SH2B3"	1	1
"9998"	"SH2D2A"	2	2
"9999"	"SH2D3A"	1	1
"10000"	"SH2D4A"	1	1
"10001"	"SH2D4B"	2	2
"10002"	"SH3BGR"	1	1
"10003"	"SH3BGRL"	1	1
"10004"	"SH3BP1"	2	2
"10005"	"SH3BP2"	1	1
"10006"	"SH3BP4"	2	1
"10007"	"SH3BP5L"	1	1
"10008"	"SH3D19"	3	3
"10009"	"SH3GL2"	2	2
"10010"	"SH3KBP1"	1	1
"10011"	"SH3PXD2A"	3	2
"10012"	"SH3PXD2B"	3	3
"10013"	"SH3RF2"	1	1
"10014"	"SH3TC1"	3	3
"10015"	"SH3TC2"	3	2
"10016"	"SH3YL1"	1	1
"10017"	"SHANK1"	5	5
"10018"	"SHANK2"	5	5
"10019"	"SHANK3"	2	2
"10020"	"SHC1"	1	1
"10021"	"SHC2"	1	1
"10022"	"SHC3"	1	1
"10023"	"SHC4"	2	1
"10024"	"SHCBP1"	2	2
"10025"	"SHD"	6	6
"10026"	"SHE"	2	2
"10027"	"SHISA2"	1	1
"10028"	"SHISA6"	1	1
"10029"	"SHISA9"	1	1
"10030"	"SHKBP1"	1	1
"10031"	"SHPK"	1	1
"10032"	"SHPRH"	3	3
"10033"	"SHROOM2"	6	5
"10034"	"SHROOM3"	4	4
"10035"	"SHROOM4"	6	3
"10036"	"SI"	6	4
"10037"	"SIAE"	1	1
"10038"	"SIAH1"	3	2
"10039"	"SIDT1"	2	2
"10040"	"SIDT2"	4	4
"10041"	"SIGLEC1"	1	1
"10042"	"SIGLEC10"	2	1
"10043"	"SIGLEC11"	1	1
"10044"	"SIGLEC12"	2	2
"10045"	"SIGLEC14"	1	1
"10046"	"SIGLEC15"	1	1
"10047"	"SIGLEC7"	4	4
"10048"	"SIGLEC8"	2	2
"10049"	"SIGLEC9"	3	3
"10050"	"SIGMAR1"	1	1
"10051"	"SIK1"	1	0
"10052"	"SIK2"	1	1
"10053"	"SIK3"	2	0
"10054"	"SILV"	1	0
"10055"	"SIM1"	3	3
"10056"	"SIN3A"	3	3
"10057"	"SIN3B"	2	1
"10058"	"SIPA1"	1	0
"10059"	"SIPA1L1"	5	5
"10060"	"SIPA1L2"	5	5
"10061"	"SIPA1L3"	4	4
"10062"	"SIRPA"	1	1
"10063"	"SIRPB1"	5	5
"10064"	"SIRPB2"	1	1
"10065"	"SIRPG"	3	3
"10066"	"SIRT1"	1	1
"10067"	"SIRT3"	1	1
"10068"	"SIRT6"	1	1
"10069"	"SIRT7"	1	1
"10070"	"SIT1"	1	1
"10071"	"SIX2"	1	1
"10072"	"SIX4"	1	1
"10073"	"SIX5"	1	1
"10074"	"SKIL"	2	2
"10075"	"SKIV2L2"	1	1
"10076"	"SLAIN1"	2	2
"10077"	"SLAIN2"	1	1
"10078"	"SLAMF1"	1	1
"10079"	"SLAMF6"	1	1
"10080"	"SLAMF7"	2	2
"10081"	"SLAMF9"	2	2
"10082"	"SLC10A1"	1	1
"10083"	"SLC10A2"	1	1
"10084"	"SLC10A3"	5	3
"10085"	"SLC10A6"	1	1
"10086"	"SLC11A1"	2	2
"10087"	"SLC11A2"	1	1
"10088"	"SLC12A1"	2	1
"10089"	"SLC12A2"	1	1
"10090"	"SLC12A3"	1	1
"10091"	"SLC12A4"	2	1
"10092"	"SLC12A5"	5	5
"10093"	"SLC12A6"	3	3
"10094"	"SLC12A7"	1	1
"10095"	"SLC12A9"	1	1
"10096"	"SLC13A1"	5	4
"10097"	"SLC13A2"	3	3
"10098"	"SLC13A3"	2	2
"10099"	"SLC13A4"	3	3
"10100"	"SLC13A5"	2	1
"10101"	"SLC15A1"	3	3
"10102"	"SLC15A4"	2	1
"10103"	"SLC15A5"	3	3
"10104"	"SLC16A1"	2	2
"10105"	"SLC16A11"	1	1
"10106"	"SLC16A12"	1	1
"10107"	"SLC16A13"	1	1
"10108"	"SLC16A2"	3	2
"10109"	"SLC16A8"	1	1
"10110"	"SLC17A3"	2	2
"10111"	"SLC17A4"	1	0
"10112"	"SLC17A5"	1	0
"10113"	"SLC17A6"	4	4
"10114"	"SLC17A7"	3	1
"10115"	"SLC17A8"	2	1
"10116"	"SLC18A1"	2	2
"10117"	"SLC18A3"	2	2
"10118"	"SLC19A1"	1	1
"10119"	"SLC19A2"	1	1
"10120"	"SLC1A3"	1	1
"10121"	"SLC1A4"	1	0
"10122"	"SLC1A6"	2	2
"10123"	"SLC1A7"	1	1
"10124"	"SLC20A1"	2	2
"10125"	"SLC20A2"	2	1
"10126"	"SLC22A10"	1	0
"10127"	"SLC22A11"	3	3
"10128"	"SLC22A14"	4	2
"10129"	"SLC22A16"	2	2
"10130"	"SLC22A2"	2	1
"10131"	"SLC22A20"	7	7
"10132"	"SLC22A23"	1	1
"10133"	"SLC22A25"	3	3
"10134"	"SLC22A3"	1	0
"10135"	"SLC22A4"	1	1
"10136"	"SLC22A6"	1	1
"10137"	"SLC22A9"	1	1
"10138"	"SLC23A1"	2	2
"10139"	"SLC23A3"	3	3
"10140"	"SLC24A1"	2	1
"10141"	"SLC24A2"	1	1
"10142"	"SLC24A3"	2	2
"10143"	"SLC24A4"	1	1
"10144"	"SLC24A6"	2	1
"10145"	"SLC25A13"	4	3
"10146"	"SLC25A14"	1	1
"10147"	"SLC25A15"	1	1
"10148"	"SLC25A16"	2	0
"10149"	"SLC25A18"	2	2
"10150"	"SLC25A19"	1	1
"10151"	"SLC25A2"	2	2
"10152"	"SLC25A20"	1	1
"10153"	"SLC25A21"	1	1
"10154"	"SLC25A22"	1	1
"10155"	"SLC25A25"	3	1
"10156"	"SLC25A28"	1	1
"10157"	"SLC25A29"	1	1
"10158"	"SLC25A32"	2	2
"10159"	"SLC25A35"	1	0
"10160"	"SLC25A38"	1	1
"10161"	"SLC25A39"	1	0
"10162"	"SLC25A4"	1	1
"10163"	"SLC25A40"	1	1
"10164"	"SLC25A41"	1	1
"10165"	"SLC25A44"	1	1
"10166"	"SLC25A45"	1	0
"10167"	"SLC26A3"	1	1
"10168"	"SLC26A4"	1	0
"10169"	"SLC26A5"	1	1
"10170"	"SLC26A6"	2	1
"10171"	"SLC26A7"	1	1
"10172"	"SLC26A9"	6	6
"10173"	"SLC27A2"	1	1
"10174"	"SLC27A3"	1	0
"10175"	"SLC27A4"	4	3
"10176"	"SLC27A5"	2	1
"10177"	"SLC28A1"	2	2
"10178"	"SLC28A2"	2	1
"10179"	"SLC28A3"	2	2
"10180"	"SLC29A1"	1	1
"10181"	"SLC29A3"	1	1
"10182"	"SLC29A4"	1	1
"10183"	"SLC2A10"	2	2
"10184"	"SLC2A11"	1	0
"10185"	"SLC2A13"	2	2
"10186"	"SLC2A14"	2	2
"10187"	"SLC2A3"	2	2
"10188"	"SLC2A4"	1	1
"10189"	"SLC2A4RG"	1	1
"10190"	"SLC2A5"	1	1
"10191"	"SLC2A9"	1	1
"10192"	"SLC30A1"	1	1
"10193"	"SLC30A10"	3	3
"10194"	"SLC30A4"	1	1
"10195"	"SLC30A5"	3	3
"10196"	"SLC30A8"	1	1
"10197"	"SLC30A9"	2	2
"10198"	"SLC31A1"	2	2
"10199"	"SLC32A1"	1	0
"10200"	"SLC34A1"	1	1
"10201"	"SLC34A2"	6	4
"10202"	"SLC34A3"	2	1
"10203"	"SLC35A1"	1	1
"10204"	"SLC35A2"	2	1
"10205"	"SLC35A4"	2	2
"10206"	"SLC35A5"	1	1
"10207"	"SLC35B1"	1	1
"10208"	"SLC35B2"	4	4
"10209"	"SLC35B4"	1	1
"10210"	"SLC35C1"	1	1
"10211"	"SLC35C2"	1	0
"10212"	"SLC35D1"	1	1
"10213"	"SLC35D2"	1	0
"10214"	"SLC35E3"	1	0
"10215"	"SLC35F1"	1	1
"10216"	"SLC35F2"	2	1
"10217"	"SLC35F3"	1	1
"10218"	"SLC35F4"	1	1
"10219"	"SLC35F5"	1	1
"10220"	"SLC36A2"	1	1
"10221"	"SLC36A3"	2	1
"10222"	"SLC37A1"	2	1
"10223"	"SLC37A2"	2	2
"10224"	"SLC38A1"	1	0
"10225"	"SLC38A10"	3	1
"10226"	"SLC38A4"	1	1
"10227"	"SLC38A7"	2	2
"10228"	"SLC38A8"	1	1
"10229"	"SLC39A1"	1	1
"10230"	"SLC39A12"	1	1
"10231"	"SLC39A13"	1	1
"10232"	"SLC39A14"	3	1
"10233"	"SLC39A4"	2	2
"10234"	"SLC39A5"	2	2
"10235"	"SLC39A6"	3	3
"10236"	"SLC39A9"	1	1
"10237"	"SLC3A1"	1	1
"10238"	"SLC3A2"	2	2
"10239"	"SLC40A1"	2	2
"10240"	"SLC41A1"	2	2
"10241"	"SLC41A2"	1	1
"10242"	"SLC44A1"	2	2
"10243"	"SLC44A2"	1	1
"10244"	"SLC44A3"	1	1
"10245"	"SLC44A5"	3	2
"10246"	"SLC45A1"	1	1
"10247"	"SLC45A2"	3	3
"10248"	"SLC45A3"	1	1
"10249"	"SLC45A4"	1	1
"10250"	"SLC46A1"	1	1
"10251"	"SLC47A2"	1	1
"10252"	"SLC4A1"	2	2
"10253"	"SLC4A10"	1	1
"10254"	"SLC4A11"	4	4
"10255"	"SLC4A1AP"	1	0
"10256"	"SLC4A2"	5	5
"10257"	"SLC4A4"	4	4
"10258"	"SLC4A5"	6	5
"10259"	"SLC4A7"	2	1
"10260"	"SLC4A8"	1	1
"10261"	"SLC5A11"	1	1
"10262"	"SLC5A12"	2	2
"10263"	"SLC5A3"	1	1
"10264"	"SLC5A5"	1	1
"10265"	"SLC5A6"	1	1
"10266"	"SLC5A9"	4	3
"10267"	"SLC6A1"	1	0
"10268"	"SLC6A11"	1	1
"10269"	"SLC6A12"	1	1
"10270"	"SLC6A13"	2	2
"10271"	"SLC6A14"	1	1
"10272"	"SLC6A16"	1	1
"10273"	"SLC6A17"	1	1
"10274"	"SLC6A18"	2	1
"10275"	"SLC6A3"	1	1
"10276"	"SLC6A4"	2	2
"10277"	"SLC6A5"	1	1
"10278"	"SLC6A7"	2	2
"10279"	"SLC6A8"	1	0
"10280"	"SLC6A9"	2	2
"10281"	"SLC7A13"	1	1
"10282"	"SLC7A14"	1	1
"10283"	"SLC7A3"	2	1
"10284"	"SLC7A4"	1	1
"10285"	"SLC7A6OS"	3	3
"10286"	"SLC7A7"	1	1
"10287"	"SLC8A1"	1	1
"10288"	"SLC8A3"	1	1
"10289"	"SLC9A10"	3	3
"10290"	"SLC9A2"	2	2
"10291"	"SLC9A3"	1	0
"10292"	"SLC9A3R1"	2	1
"10293"	"SLC9A3R2"	1	1
"10294"	"SLC9A4"	3	2
"10295"	"SLC9A6"	1	1
"10296"	"SLC9A7"	2	2
"10297"	"SLC9A8"	2	2
"10298"	"SLC9A9"	1	1
"10299"	"SLCO1A2"	2	1
"10300"	"SLCO1B1"	3	2
"10301"	"SLCO1B3"	4	3
"10302"	"SLCO1C1"	2	2
"10303"	"SLCO2A1"	4	3
"10304"	"SLCO2B1"	1	1
"10305"	"SLCO3A1"	2	2
"10306"	"SLCO4A1"	1	1
"10307"	"SLCO4C1"	3	3
"10308"	"SLCO5A1"	5	3
"10309"	"SLFN11"	2	2
"10310"	"SLFN12L"	3	3
"10311"	"SLFN14"	3	3
"10312"	"SLFN5"	2	2
"10313"	"SLIT1"	1	1
"10314"	"SLIT2"	3	2
"10315"	"SLIT3"	2	2
"10316"	"SLITRK1"	2	2
"10317"	"SLITRK2"	3	2
"10318"	"SLITRK3"	2	2
"10319"	"SLITRK4"	3	2
"10320"	"SLITRK5"	1	1
"10321"	"SLITRK6"	3	2
"10322"	"SLK"	3	3
"10323"	"SLMAP"	2	1
"10324"	"SLMO2"	1	1
"10325"	"SLTM"	2	1
"10326"	"SMAD2"	3	2
"10327"	"SMAD3"	2	2
"10328"	"SMAD4"	1	0
"10329"	"SMAD6"	1	1
"10330"	"SMAD9"	2	2
"10331"	"SMARCA1"	2	1
"10332"	"SMARCA2"	4	4
"10333"	"SMARCA4"	8	4
"10334"	"SMARCA5"	2	1
"10335"	"SMARCAL1"	1	1
"10336"	"SMARCC1"	2	2
"10337"	"SMARCC2"	3	3
"10338"	"SMARCD3"	3	2
"10339"	"SMC1A"	4	4
"10340"	"SMC1B"	2	1
"10341"	"SMC2"	1	1
"10342"	"SMC3"	1	1
"10343"	"SMC4"	3	3
"10344"	"SMC5"	2	2
"10345"	"SMC6"	3	1
"10346"	"SMCHD1"	4	4
"10347"	"SMCP"	1	1
"10348"	"SMCR7L"	1	1
"10349"	"SMCR8"	2	2
"10350"	"SMEK1"	1	1
"10351"	"SMEK2"	2	1
"10352"	"SMG1"	5	4
"10353"	"SMG5"	1	1
"10354"	"SMG6"	1	1
"10355"	"SMG7"	1	1
"10356"	"SMO"	2	2
"10357"	"SMOC2"	2	2
"10358"	"SMPD2"	2	2
"10359"	"SMPD3"	1	1
"10360"	"SMTN"	3	2
"10361"	"SMTNL1"	4	3
"10362"	"SMURF2"	1	0
"10363"	"SMYD1"	2	1
"10364"	"SMYD3"	4	3
"10365"	"SMYD4"	1	1
"10366"	"SMYD5"	1	1
"10367"	"SNAI1"	2	2
"10368"	"SNAI2"	1	0
"10369"	"SNAP23"	2	1
"10370"	"SNAP25"	1	1
"10371"	"SNAP91"	3	3
"10372"	"SNAPC1"	1	1
"10373"	"SNAPC3"	2	2
"10374"	"SNAPC4"	2	2
"10375"	"SNCAIP"	3	3
"10376"	"SNCB"	1	1
"10377"	"SND1"	1	1
"10378"	"SNF8"	1	1
"10379"	"SNHG10"	1	0
"10380"	"SNN"	1	1
"10381"	"SNORA14B"	1	0
"10382"	"SNORA21"	3	0
"10383"	"SNORA36B"	1	0
"10384"	"SNORA36C"	1	0
"10385"	"SNORA48"	1	0
"10386"	"SNORA66"	1	0
"10387"	"SNORA67"	1	0
"10388"	"SNORA69"	1	0
"10389"	"SNORD100"	1	0
"10390"	"SNORD115-18"	1	0
"10391"	"SNORD115-20"	1	0
"10392"	"SNORD115-29"	1	0
"10393"	"SNORD115-30"	1	0
"10394"	"SNORD115-43"	1	0
"10395"	"SNORD115-48"	1	0
"10396"	"SNORD116-22"	1	0
"10397"	"SNORD14C"	1	0
"10398"	"SNORD18A"	1	0
"10399"	"SNORD19B"	1	0
"10400"	"SNORD32A"	1	0
"10401"	"SNORD3A"	3	0
"10402"	"SNORD3B-2"	1	0
"10403"	"SNORD42B"	1	0
"10404"	"SNORD4A"	1	0
"10405"	"SNORD65"	1	0
"10406"	"SNORD72"	1	0
"10407"	"SNORD76"	1	0
"10408"	"SNORD79"	1	0
"10409"	"SNORD83B"	5	0
"10410"	"SNORD88A"	1	0
"10411"	"SNRK"	2	2
"10412"	"SNRNP200"	3	3
"10413"	"SNRNP35"	2	1
"10414"	"SNRNP48"	1	1
"10415"	"SNRPB"	1	0
"10416"	"SNRPC"	1	1
"10417"	"SNRPN"	2	1
"10418"	"SNTA1"	1	1
"10419"	"SNTB1"	1	1
"10420"	"SNTG1"	2	1
"10421"	"SNTG2"	2	2
"10422"	"SNURF"	1	1
"10423"	"SNW1"	2	1
"10424"	"SNX1"	2	2
"10425"	"SNX10"	2	2
"10426"	"SNX11"	1	1
"10427"	"SNX13"	3	3
"10428"	"SNX16"	1	0
"10429"	"SNX2"	1	1
"10430"	"SNX20"	2	2
"10431"	"SNX25"	5	3
"10432"	"SNX27"	1	1
"10433"	"SNX29"	1	1
"10434"	"SNX3"	2	2
"10435"	"SNX31"	1	1
"10436"	"SNX32"	1	1
"10437"	"SNX5"	2	0
"10438"	"SNX6"	1	1
"10439"	"SNX7"	2	1
"10440"	"SNX8"	1	1
"10441"	"SOAT1"	1	1
"10442"	"SOBP"	2	1
"10443"	"SOCS4"	1	1
"10444"	"SOCS5"	1	1
"10445"	"SOCS6"	3	3
"10446"	"SOD1"	1	1
"10447"	"SON"	3	2
"10448"	"SORBS1"	4	3
"10449"	"SORBS2"	4	4
"10450"	"SORBS3"	2	1
"10451"	"SORCS1"	6	4
"10452"	"SORCS3"	2	2
"10453"	"SORD"	1	1
"10454"	"SORT1"	1	1
"10455"	"SOS1"	4	3
"10456"	"SOS2"	2	2
"10457"	"SOX10"	1	0
"10458"	"SOX11"	1	1
"10459"	"SOX14"	3	2
"10460"	"SOX2"	1	1
"10461"	"SOX30"	1	1
"10462"	"SOX5"	1	1
"10463"	"SOX6"	1	1
"10464"	"SOX9"	2	0
"10465"	"SP1"	2	2
"10466"	"SP100"	4	4
"10467"	"SP110"	2	2
"10468"	"SP140"	1	1
"10469"	"SP3"	3	1
"10470"	"SP4"	1	1
"10471"	"SP7"	2	2
"10472"	"SP9"	1	1
"10473"	"SPA17"	1	1
"10474"	"SPACA1"	2	1
"10475"	"SPACA3"	1	1
"10476"	"SPAG16"	1	1
"10477"	"SPAG17"	5	5
"10478"	"SPAG5"	4	4
"10479"	"SPAG6"	2	2
"10480"	"SPAG9"	1	1
"10481"	"SPANXC"	1	1
"10482"	"SPANXN4"	1	1
"10483"	"SPANXN5"	1	1
"10484"	"SPARCL1"	3	2
"10485"	"SPAST"	1	1
"10486"	"SPATA13"	3	3
"10487"	"SPATA17"	1	1
"10488"	"SPATA18"	1	1
"10489"	"SPATA2"	1	1
"10490"	"SPATA20"	1	1
"10491"	"SPATA21"	1	1
"10492"	"SPATA22"	1	1
"10493"	"SPATA4"	2	1
"10494"	"SPATA6"	3	3
"10495"	"SPATA7"	1	1
"10496"	"SPATA9"	1	1
"10497"	"SPDEF"	1	1
"10498"	"SPDYC"	1	1
"10499"	"SPDYE1"	1	1
"10500"	"SPDYE3"	1	1
"10501"	"SPDYE4"	2	2
"10502"	"SPEF2"	3	2
"10503"	"SPEG"	9	7
"10504"	"SPEN"	16	5
"10505"	"SPERT"	1	1
"10506"	"SPG11"	3	2
"10507"	"SPG20"	2	2
"10508"	"SPHK2"	2	2
"10509"	"SPHKAP"	6	5
"10510"	"SPIC"	1	1
"10511"	"SPIN1"	1	1
"10512"	"SPIN2A"	1	1
"10513"	"SPIN2B"	1	1
"10514"	"SPINK2"	1	1
"10515"	"SPINK5"	3	3
"10516"	"SPINK5L2"	1	1
"10517"	"SPINK5L3"	1	1
"10518"	"SPINT3"	2	1
"10519"	"SPIRE1"	1	1
"10520"	"SPN"	2	1
"10521"	"SPNS1"	1	1
"10522"	"SPO11"	2	2
"10523"	"SPOCD1"	2	2
"10524"	"SPOCK1"	1	1
"10525"	"SPON1"	1	1
"10526"	"SPOP"	1	1
"10527"	"SPP1"	2	2
"10528"	"SPP2"	1	1
"10529"	"SPPL2A"	1	1
"10530"	"SPPL3"	2	2
"10531"	"SPRED1"	3	3
"10532"	"SPRED2"	1	0
"10533"	"SPRED3"	1	1
"10534"	"SPRR2B"	1	0
"10535"	"SPRR2D"	1	1
"10536"	"SPRR2F"	1	0
"10537"	"SPRY3"	1	0
"10538"	"SPRYD4"	1	1
"10539"	"SPRYD5"	2	1
"10540"	"SPSB3"	1	1
"10541"	"SPTA1"	15	13
"10542"	"SPTAN1"	2	2
"10543"	"SPTB"	5	4
"10544"	"SPTBN1"	3	3
"10545"	"SPTBN2"	5	4
"10546"	"SPTBN4"	4	4
"10547"	"SPTBN5"	6	4
"10548"	"SPTLC1"	1	1
"10549"	"SPTLC2"	2	2
"10550"	"SPTY2D1"	1	1
"10551"	"SQLE"	1	0
"10552"	"SQRDL"	1	1
"10553"	"SQSTM1"	3	2
"10554"	"SRBD1"	2	1
"10555"	"SRCAP"	9	9
"10556"	"SRCIN1"	2	2
"10557"	"SRCRB4D"	1	1
"10558"	"SRD5A1"	1	1
"10559"	"SRD5A2"	3	2
"10560"	"SREBF2"	4	3
"10561"	"SRF"	1	1
